Yr,Mo,Day,Hr,VSM
2014,2,4,6,0.2301
2014,2,4,18,0.234
2014,2,5,6,0.22675
2014,2,5,18,0.231
2014,2,6,6,0.22905
2014,2,6,18,0.23955
2014,2,7,6,0.24045
2014,2,7,18,0.31155
2014,2,8,6,0.3525
2014,2,8,18,0.38525
2014,2,9,6,0.39065
2014,2,9,18,0.39285
2014,2,10,6,0.38505
2014,2,10,18,0.3656
2014,2,11,6,0.3518
2014,2,11,18,0.34475
2014,2,12,6,0.33585
2014,2,12,18,0.33395
2014,2,13,6,0.3279
2014,2,13,18,0.32745
2014,2,14,6,0.3186
2014,2,14,18,0.31905
2014,2,15,6,0.31175
2014,2,15,18,0.31265
2014,2,16,6,0.31075
2014,2,16,18,0.3104
2014,2,17,6,0.29905
2014,2,17,18,0.30005
2014,2,18,6,0.29065
2014,2,18,18,0.2934
2014,2,19,6,0.2863
2014,2,19,18,0.28615
2014,2,20,6,0.27815
2014,2,20,18,0.27975
2014,2,21,6,0.26975
2014,2,21,18,0.27315
2014,2,22,6,0.2637
2014,2,22,18,0.26715
2014,2,23,6,0.2572
2014,2,23,18,0.2626
2014,2,24,6,0.2527
2014,2,24,18,0.2558
2014,2,25,6,0.2472
2014,2,25,18,0.2508
2014,2,26,6,0.24485
2014,2,26,18,0.2466
2014,2,27,6,0.35305
2014,2,27,18,0.3319
2014,2,28,6,0.37245
2014,2,28,18,0.37845
2014,3,1,6,0.36695
2014,3,1,18,0.34675
2014,3,2,6,0.33635
2014,3,2,18,0.3349
2014,3,3,6,0.3315
2014,3,3,18,0.3498
2014,3,4,6,0.3838
2014,3,4,18,0.3612
2014,3,5,6,0.3492
2014,3,5,18,0.34905
2014,3,6,6,0.38555
2014,3,6,18,0.35735
2014,3,7,6,0.3441
2014,3,7,18,0.33835
2014,3,8,6,0.32605
2014,3,8,18,0.326
2014,3,9,6,0.31855
2014,3,9,18,0.3163
2014,3,10,6,0.352
2014,3,10,18,0.35365
2014,3,11,6,0.33525
2014,3,11,18,0.33165
2014,3,12,6,0.3155
2014,3,12,18,0.31195
2014,3,13,6,0.29815
2014,3,13,18,0.3003
2014,3,14,6,0.2867
2014,3,14,18,0.28955
2014,3,15,6,0.27715
2014,3,15,18,0.2822
2014,3,16,6,0.26935
2014,3,16,18,0.2766
2014,3,17,6,0.263
2014,3,17,18,0.2654
2014,3,18,6,0.25475
2014,3,18,18,0.26045
2014,3,19,6,0.2501
2014,3,19,18,0.2561
2014,3,20,6,0.24595
2014,3,20,18,0.2513
2014,3,21,6,0.2395
2014,3,21,18,0.24635
2014,3,22,6,0.23415
2014,3,22,18,0.24195
2014,3,23,6,0.2305
2014,3,23,18,0.23845
2014,3,24,6,0.22635
2014,3,24,18,0.2351
2014,3,25,6,0.2241
2014,3,25,18,0.2287
2014,3,26,6,0.22485
2014,3,26,18,0.2295
2014,3,27,6,0.23025
2014,3,27,18,0.23625
2014,3,28,6,0.23245
2014,3,28,18,0.23965
2014,3,29,6,0.23155
2014,3,29,18,0.3703
2014,3,30,6,0.35505
2014,3,30,18,0.33705
2014,3,31,6,0.325
2014,3,31,18,0.38335
2014,4,1,6,0.37845
2014,4,1,18,0.3704
2014,4,2,6,0.376
2014,4,2,18,0.35455
2014,4,3,6,0.3404
2014,4,3,18,0.33855
2014,4,4,6,0.32435
2014,4,4,18,0.3243
2014,4,5,6,0.3146
2014,4,5,18,0.31535
2014,4,6,6,0.3024
2014,4,6,18,0.3069
2014,4,7,6,0.29405
2014,4,10,18,0.28155
2014,4,11,6,0.26615
2014,4,11,18,0.2716
2014,4,17,18,0.2432
2014,4,18,6,0.2296
2014,4,18,18,0.2364
2014,4,19,6,0.2242
2014,4,19,18,0.23125
2014,4,20,6,0.21905
2014,4,20,18,0.22835
2014,4,21,6,0.21665
2014,4,21,18,0.22315
2014,4,22,6,0.2143
2014,4,22,18,0.2775
2014,4,23,6,0.2606
2014,4,23,18,0.2508
2014,4,24,6,0.24125
2014,4,24,18,0.24315
2014,4,25,6,0.23415
2014,4,25,18,0.34765
2014,4,26,6,0.35525
2014,4,26,18,0.33995
2014,4,27,6,0.32875
2014,4,27,18,0.32175
2014,4,28,6,0.31115
2014,4,28,18,0.3087
2014,4,29,6,0.32095
2014,4,29,18,0.31145
2014,4,30,6,0.31195
2014,4,30,18,0.30645
2014,5,1,6,0.29585
2014,5,1,18,0.2958
2014,5,2,6,0.28185
2014,5,2,18,0.2845
2014,5,3,6,0.272
2014,5,3,18,0.27405
2014,5,4,6,0.263
2014,5,4,18,0.26675
2014,5,5,6,0.2571
2014,5,5,18,0.25965
2014,5,6,6,0.2683
2014,5,6,18,0.3144
2014,5,7,6,0.31945
2014,5,7,18,0.34985
2014,5,8,6,0.3376
2014,5,8,18,0.32525
2014,5,9,6,0.3188
2014,5,9,18,0.3106
2014,5,10,6,0.2987
2014,5,10,18,0.29585
2014,5,11,6,0.2844
2014,5,11,18,0.28435
2014,5,12,6,0.27295
2014,5,12,18,0.27555
2014,5,13,6,0.26535
2014,5,13,18,0.26995
2014,5,29,18,0.21895
2014,5,30,6,0.208
2014,5,30,18,0.21265
2014,5,31,6,0.20125
2014,5,31,18,0.20835
2014,6,1,6,0.1982
2014,6,1,18,0.20635
2014,6,2,6,0.1947
2014,6,2,18,0.2492
2014,6,3,6,0.2354
2014,6,3,18,0.2858
2014,6,4,6,0.26465
2014,6,4,18,0.2886
2014,6,5,6,0.2694
2014,6,5,18,0.29125
2014,6,6,6,0.2711
2014,6,6,18,0.28725
2014,6,7,6,0.28635
2014,6,7,18,0.27945
2014,6,8,6,0.26725
2014,6,8,18,0.2561
2014,6,9,6,0.2453
2014,6,9,18,0.2949
2014,6,10,6,0.27115
2014,6,10,18,0.2966
2014,6,11,6,0.276
2014,6,11,18,0.2598
2014,6,12,6,0.2464
2014,6,12,18,0.29215
